"Superintendência","Processo","Tipo de requerimento","Fase Atual","CPF/CNPJ do titular","Titular","Municipio(s)","Substância(s)","Tipo(s) de Uso","Situação"
"Gerência Regional / MG","830328/2019","Requerimento de Registro de Licença","Requerimento de Licenciamento","02.176.213/0001-02","Areia Bergamo Araguari Ltda","BURITI ALEGRE - GO, TUPACIGUARA - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / MG","830327/2019","Requerimento de Registro de Licença","Requerimento de Licenciamento","02.176.213/0001-02","Areia Bergamo Araguari Ltda","BURITI ALEGRE - GO, TUPACIGUARA - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / MG","830326/2019","Requerimento de Registro de Licença","Requerimento de Licenciamento","02.176.213/0001-02","Areia Bergamo Araguari Ltda","BURITI ALEGRE - GO, TUPACIGUARA - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / MG","830325/2019","Requerimento de Registro de Licença","Requerimento de Licenciamento","02.176.213/0001-02","Areia Bergamo Araguari Ltda","BURITI ALEGRE - GO, TUPACIGUARA - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860798/2024","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","00.107.151/0001-43","CERAMICA BARREIRAO LTDA","MONTE ALEGRE DE GOIÁS - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860730/2018","Requerimento de Registro de Licença","Requerimento de Licenciamento","00.254.984/0001-37","ANTONIA DUTRA CORREA DE PAULA ME","SILVÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861907/2024","Requerimento de Registro de Licença","Requerimento de Licenciamento","00.652.008/0001-32","LEMOS CONSTRUCOES TRANSPORTES AREIA E CASCALHO LTDA","IPAMERI - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860241/2026","Requerimento de Registro de Licença","Requerimento de Licenciamento","00.803.791/0001-98","EMFOL EMPRESA DE MINERACAO FORMOSA LTDA","FORMOSA - GO","CALCÁRIO DOLOMÍTICO, CALCÁRIO DOLOMÍTICO","Brita, Corretivo de solo","Sim"
"Gerência Regional / GO","860100/2015","Requerimento de Registro de Licença","Requerimento de Licenciamento","01.126.983/0001-70","Arenan Extração e Comércio de Areia Ltda","ORIZONA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860990/2025","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","01.761.779/0001-20","BRUTUS MINERACAO LTDA","SILVÂNIA - GO","AREIA, ARGILA","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860300/2016","Requerimento de Registro de Licença","Requerimento de Licenciamento","01.814.141/0001-00","Construtora O & S Ltda Me","MORRINHOS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860673/2020","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","02.243.228/0001-38","MINERACAO ORCALINO FERREIRA GUIMARAES LTDA","RIO VERDE - GO","BASALTO","Brita","Sim"
"Gerência Regional / GO","861017/2015","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","02.802.569/0001-04","CERAMICA CATALAO EIRELI","CAMPO ALEGRE DE GOIÁS - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","861539/2021","Requerimento de Registro de Licença","Requerimento de Licenciamento","02.805.570/0001-84","SUDARIO & RODOVALHO LTDA.","DAVINÓPOLIS - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","862164/2011","Requerimento de Registro de Licença","Requerimento de Licenciamento","03.204.735/0001-25","Eusebio Manoel da Silva","SÃO FRANCISCO DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860819/2026","Requerimento de Registro de Licença","Requerimento de Licenciamento","24.826.331/0001-43","PORTO RICO EXTRACAO DE AREIA LTDA","PIRENÓPOLIS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861094/2021","Requerimento de Registro de Licença","Requerimento de Licenciamento","26.880.146/0001-62","CERAMICA SOLIMOES LTDA","ESTRELA DO NORTE - GO, MARA ROSA - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","861217/2013","Requerimento de Registro de Licença","Requerimento de Licenciamento","33.310.814/0001-81","CERAMICA PARAISO LTDA","OUVIDOR - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860944/2017","Requerimento de Registro de Licença","Requerimento de Licenciamento","33.588.328/0001-20","FORNECEDORA SILVANIA DE AREIA LTDA","SILVÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860955/2017","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","36.829.356/0001-80","CATALANA IND E COM DE ARTEFATOS DE CIMENTO E CONST LTDA","CORUMBAÍBA - GO, CUMARI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860546/2025","Requerimento de Registro de Licença","Requerimento de Licenciamento","42.184.226/0019-69","ANGLO AMERICAN NIQUEL BRASIL LTDA","NIQUELÂNDIA - GO","CASCALHO","Brita","Sim"
"Gerência Regional / GO","861031/2013","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.744.998-**","ROLF GUSTAVO ROBERTO BAUMGART","PARAÚNA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","861473/2016","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.477.951-**","Jose Araujo de Lima","CALDAS NOVAS - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860221/2026","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.404.211-**","RENATO RODRIGUES DA COSTA","GUAPÓ - GO","AREIA, ARGILA","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860014/2020","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.434.801-**","NILTON SAVIO MOREIRA","TERESINA DE GOIÁS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860372/2020","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.035.611-**","JOSE BELCHIOR FERREIRA","ABADIÂNIA - GO","ARGILA","Construção civil","Sim"
"Gerência Regional / GO","860277/2019","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","***.914.671-**","EDWARD MAGALHAES CHAVES","ARRAIAS - TO, MONTE ALEGRE DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860923/2019","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.091.476-**","TULIO BARBOSA GARCIA                                                            ","CHAPADÃO DO CÉU - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860383/2017","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.214.681-**","ADAILSON DE SANTANA REZENDE","CATALÃO - GO, IPAMERI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861039/2025","Requerimento de Cessão parcial","Requerimento de Licenciamento","***.405.428-**","Celso Carlos Ferrari","NIQUELÂNDIA - GO, VILA PROPÍCIO - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860113/2020","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","***.242.081-**","Edivaldo Pereira Naves","CRIXÁS - GO","ARGILA, ILMENITA","Construção civil, Industrial","Sim"
"Gerência Regional / GO","860967/2022","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.703.341-**","MARIO FERNANDO BESSA","MAIRIPOTABA - GO, PONTALINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860323/2021","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.036.328-**","FERNANDO ROMUALDO NETO","SILVÂNIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","862268/2011","Requerimento de Registro de Licença","Requerimento de Licenciamento","03.910.327/0001-99","PEDREIRA RIO CLARO LTDA","JATAÍ - GO","BASALTO","Brita","Sim"
"Gerência Regional / GO","860654/2014","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","21.962.006/0001-10","Loguiminas Serviços e Mineração Ltda","SÃO DOMINGOS - GO","CALCÁRIO DOLOMÍTICO","Corretivo de solo","Sim"
"Gerência Regional / GO","860725/2025","Requerimento de Registro de Licença","Requerimento de Licenciamento","18.592.147/0001-83","CERAMICA SOLAR LTDA","CUMARI - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860670/2020","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","04.745.073/0001-63","Calbrax Mineração Ltda","IACIARA - GO","CALCÁRIO DOLOMÍTICO, CALCÁRIO DOLOMÍTICO","Brita, Corretivo de solo","Sim"
"Gerência Regional / MG","830324/2019","Requerimento de Registro de Licença","Requerimento de Licenciamento","02.176.213/0001-02","Areia Bergamo Araguari Ltda","BURITI ALEGRE - GO, TUPACIGUARA - MG","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860131/2014","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.313.381-**","SALVADOR RODRIGUES SOBRINHO","CAVALCANTE - GO, MINAÇU - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860338/2014","Requerimento de Registro de Licença","Requerimento de Licenciamento","03.497.835/0001-97","MINERACAO CERRADO EIRELI","ARAGUAPAZ - GO, FAINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860337/2014","Requerimento de Registro de Licença","Requerimento de Licenciamento","03.497.835/0001-97","MINERACAO CERRADO EIRELI","ARAGUAPAZ - GO, FAINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860366/2014","Requerimento de Registro de Licença","Requerimento de Licenciamento","03.497.835/0001-97","MINERACAO CERRADO EIRELI","FAINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860564/2014","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.525.571-**","LENISMAR CABRAL DE OLIVEIRA","CORUMBAÍBA - GO, CUMARI - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860185/2023","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","37.600.699/0001-30","MINERACAO GOIANESIA LTDA","GOIANÉSIA - GO","CALCÁRIO, CALCÁRIO, CASCALHO, CASCALHO, XISTO","Brita, Brita, Brita, Construção civil, Corretivo de solo","Sim"
"Gerência Regional / GO","860382/2017","Requerimento de Registro de Licença","Requerimento de Licenciamento","37.600.699/0001-30","MINERACAO GOIANESIA LTDA","GOIANÉSIA - GO","CALCÁRIO","Brita","Sim"
"Gerência Regional / GO","860666/2019","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","***.590.706-**","JOSE DOS PASSOS LIMA","TERESINA DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860422/2025","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.645.461-**","BRUNO OLIVEIRA RIBEIRO","CALDAS NOVAS - GO, SANTA CRUZ DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860929/2015","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","06.271.638/0001-43","BRASILIA MINERACAO LTDA","CRISTALINA - GO","AREIA, CASCALHO, QUARTZITO","Brita, Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860378/2018","Requerimento de Registro de Licença","Requerimento de Licenciamento","24.946.352/0001-00","JM TERRAPLANAGEM E CONSTRUCOES LTDA","NIQUELÂNDIA - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860716/2023","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","05.113.453/0001-48","JACC MINERACAO E AGREGADOS LTDA","GOIANÉSIA - GO","GRANITO","Brita","Sim"
"Gerência Regional / GO","860155/2021","Requerimento de Registro de Licença","Requerimento de Licenciamento","89.096.457/0001-55","SLC AGRICOLA S.A.","CHAPADÃO DO CÉU - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860476/2025","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","***.321.191-**","IVAN SEBASTIAO DE DEUS","CRIXÁS - GO, SANTA TEREZINHA DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860788/2016","Requerimento de Registro de Licença","Requerimento de Licenciamento","05.020.824/0001-47","MINERAL-MINERACAO DE AREIA LTDA","SANTA RITA DO NOVO DESTINO - GO, URUAÇU - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860200/2016","Requerimento de Registro de Licença","Requerimento de Licenciamento","10.416.169/0001-80","MINERACAO RIO CLARO LTDA","IPORÁ - GO, MOIPORÁ - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860199/2016","Requerimento de Registro de Licença","Requerimento de Licenciamento","10.416.169/0001-80","MINERACAO RIO CLARO LTDA","IPORÁ - GO, IVOLÂNDIA - GO, MOIPORÁ - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860203/2016","Requerimento de Registro de Licença","Requerimento de Licenciamento","10.416.169/0001-80","MINERACAO RIO CLARO LTDA","IPORÁ - GO, ISRAELÂNDIA - GO, MOIPORÁ - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860202/2016","Requerimento de Registro de Licença","Requerimento de Licenciamento","10.416.169/0001-80","MINERACAO RIO CLARO LTDA","IPORÁ - GO, MOIPORÁ - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860310/2021","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.271.111-**","SEBASTIAO NUNES DE BASTOS","ABADIÂNIA - GO, GAMELEIRA DE GOIÁS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","861009/2016","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.185.561-**","Lucio Pinto","MUNDO NOVO - GO, SÃO MIGUEL DO ARAGUAIA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860221/2015","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","02.094.748/0001-26","Mineraçâo e Transportes Corumbá Ltda","CALDAS NOVAS - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
"Gerência Regional / GO","860569/2023","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","***.974.661-**","JOAQUIM DA SILVA PIRES","MINAÇU - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860132/2014","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.313.381-**","SALVADOR RODRIGUES SOBRINHO","CAVALCANTE - GO, MINAÇU - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860339/2014","Requerimento de Registro de Licença","Requerimento de Licenciamento","03.497.835/0001-97","MINERACAO CERRADO EIRELI","ARAGUAPAZ - GO, FAINA - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860237/2023","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","***.162.526-**","ITALO GOUVEIA DE LIMA","URUAÇU - GO","CASCALHO","Construção civil","Sim"
"Gerência Regional / GO","860717/2023","Requerimento de Registro de Licença","Requerimento de Licenciamento","00.926.028/0001-54","CERAMICA ITAPIRA LTDA","GOIÁS - GO","ARGILA","Construção civil","Sim"
"Gerência Regional / GO","861201/2024","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","***.598.641-**","DIVINO JOSE DE BRITO","PIRENÓPOLIS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860520/2020","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.908.961-**","MAURO CESAR DA SILVA","VILA PROPÍCIO - GO","ARGILA","Cerâmica vermelha","Sim"
"Gerência Regional / GO","860466/2018","Requerimento de Mudança de Regime para Licenciamento","Requerimento de Licenciamento","***.821.301-**","ANTONIO GILVA DE ANDRADE","PIRENÓPOLIS - GO","AREIA","Construção civil","Sim"
"Gerência Regional / GO","860718/2026","Requerimento de Registro de Licença","Requerimento de Licenciamento","***.542.181-**","ANAZIR RODRIGUES DA SILVA JUNIOR","NIQUELÂNDIA - GO","AREIA, CASCALHO","Construção civil, Construção civil","Sim"
